date_time_(UTC),channel,duration,https://archive.org/details/,text
11/13/2020 0:04,FOXNEWSW,14,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/240,SEC AZAR ON EFFECTIVENESS OF. LOCKDOWNS TO COMBAT COVID- I 9
11/13/2020 0:04,MSNBCW,7,MSNBCW_20201113_000000_The_ReidOut/start/240,BIDEN MOVES AHEAD WITH TRANSITION AS TRUMP SCAMS SUPPORTERS
11/13/2020 0:05,BBCNEWS,5,BBCNEWS_20201113_000000_BBC_World_News/start/300,"US 2O2O presidential transition. . Klain has served as an aide to Side\"" since the 198O5"
11/13/2020 0:05,FOXNEWSW,10,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/300,BIDEN'S COVID- I 9 ADVISER SUGGESTS. 4-6 WEEK NATIONAL LOCKDOWN. WW\u2014
11/13/2020 0:06,CNNW,11,CNNW_20201113_000000_Erin_Burnett_OutFront/start/360,"DHS SAYS 2O2O ELECTION WAS \""MOST SECURE IN AMERICAN HISTORY\"". AS GOP CRACKS GROW; TRUMP STILL REFUSES TO CONCEDE"
11/13/2020 0:06,FOXNEWSW,7,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/360,HHS SEC AZAR ON COMBATING COVID- 19 SURGE \u201c\u00e9tory\ufb01:. . 'W\u2014m\u2019m
11/13/2020 0:06,MSNBCW,14,MSNBCW_20201113_000000_The_ReidOut/start/360,GOP USING ELECTION DISPUTE TO DRIVE TURNOUT IN GA & 2O24
11/13/2020 0:07,CNNW,5,CNNW_20201113_000000_Erin_Burnett_OutFront/start/420,GOP SEES TRUMP'S ELECTION CHALLENGES AS LIKELY TO FAIL;. TRUMP'S CHILDREN SPLIT ON WHETHER TO STAY IN THE FIGHT
11/13/2020 0:07,FOXNEWSW,11,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/420,BIDEN'S COVID-19 ADVISER SUGGESTS. . 4-6 WEEK NATIONAL LOCKDOWN. W
11/13/2020 0:08,FOXNEWSW,6,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/480,. HHS SEC AZAR ON COVlD-I9 VACCINE TIMELINE. . W
11/13/2020 0:08,MSNBCW,8,MSNBCW_20201113_000000_The_ReidOut/start/480,BIDEN MOVES AHEAD WITH TRANSITION AS TRUMP SCAMS SUPPORTERS
11/13/2020 0:09,BBCNEWS,9,BBCNEWS_20201113_000000_BBC_World_News/start/540,Hong Kong lawmakers walk out. The lawmakers quit to support four barred colleagues
11/13/2020 0:09,CNNW,10,CNNW_20201113_000000_Erin_Burnett_OutFront/start/540,"DHS SAYS ELECTION WAS \""MOST SECURE IN AMERICAN HISTORY\"". AS GOP CRACKS GROW; TRUMP STILL REFUSES TO CONCEDE"
11/13/2020 0:09,FOXNEWSW,4,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/540,. COVID-I9 SURGE SPARKS TALK OF NATIONAL LOCKDOWN. . W
11/13/2020 0:10,BBCNEWS,4,BBCNEWS_20201113_000000_BBC_World_News/start/600,Hong Kong lawmakers walk out. Canada so expedite process for citizens wanking io leave Hong Kong
11/13/2020 0:10,CNNW,4,CNNW_20201113_000000_Erin_Burnett_OutFront/start/600,"DHS ON 2O2O: \""NO EVIDENCE THAT ANY VOTING SYSTEM DELETED OR. LOST VOTES, CHANGED VOTES, OR WAS IN ANY WAY COMPROMISED\"
11/13/2020 0:10,MSNBCW,5,MSNBCW_20201113_000000_The_ReidOut/start/600,TRUMP CAMPAIGN ADVISOR LEWANDOWSKI TESTS POSITIVE FOR COVID
11/13/2020 0:11,CNNW,6,CNNW_20201113_000000_Erin_Burnett_OutFront/start/660,"GOP SEES TRUMP'S ELECTION CHALLENGES AS LIKELY TO FAIL. AND URGES WH TO TAKE STEPS TOWARD OFFICIAL TRANSITION\nDHS ON 2O2O: \""NO EVIDENCE THAT ANY VOTING SYSTEM DELETED OR. LOST VOTES, CHANGED VOTES, OR WAS IN ANY WAY COMPROMISED\""\nGOP SEES..."
11/13/2020 0:11,FOXNEWSW,10,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/660,. SEN RAND PAUL ON NATIONWIDE COVlD-19 SPIKES. . W
11/13/2020 0:11,MSNBCW,10,MSNBCW_20201113_000000_The_ReidOut/start/660,GOP USING ELECTION DISPUTE TO DRIVE TURNOUT IN GA & 2O24
11/13/2020 0:12,CNNW,6,CNNW_20201113_000000_Erin_Burnett_OutFront/start/720,"DHS: ELECTION \""MOST SECURE\"" IN HISTORY' TRUMP REFUSES TO CONCEDE. . Gabriel Sterling Georgia Voting System Implementation Manager"
11/13/2020 0:12,MSNBCW,4,MSNBCW_20201113_000000_The_ReidOut/start/720,O8AMA ACCUSES GOP OF TRYING TO DELEGITIMIZE BIDEN & DEMOCRACY
11/13/2020 0:13,BBCNEWS,12,BBCNEWS_20201113_000000_BBC_World_News/start/780,BE. NEWS
11/13/2020 0:13,CNNW,9,CNNW_20201113_000000_Erin_Burnett_OutFront/start/780,"DHS: ELECTION \""MOST SECURE\u201c IN HISTORY; TRUMP REFUSES TO CONCEDE"
11/13/2020 0:13,MSNBCW,8,MSNBCW_20201113_000000_The_ReidOut/start/780,BIDEN NAMES RON KLAIN AS WHITE HOUSE CHIEF OF STAFF
11/13/2020 0:14,BBCNEWS,5,BBCNEWS_20201113_000000_BBC_World_News/start/840,UK PM aide expected to leave. . News follows departure of ally Lee Cain on Wednesday
11/13/2020 0:15,BBCNEWS,7,BBCNEWS_20201113_000000_BBC_World_News/start/900,UK PM aide expected to leave. . Dominic Cummings understood to be planning exit
11/13/2020 0:15,CNNW,7,CNNW_20201113_000000_Erin_Burnett_OutFront/start/900,"DHS SAYS ELECTION WAS \""MOST SECURE IN AMERICAN HISTORY\"". AS GOP CRACKS GROW; TRUMP STILL REFUSES TO CONCEDE"
11/13/2020 0:16,CNNW,10,CNNW_20201113_000000_Erin_Burnett_OutFront/start/960,"DHS: ELECTION \""MOST SECURE\"" IN HISTORY\u201c TRUMP REFUSES TO CONCEDE. . Laurence Tribe Member of Al Gore's legal team, Bush v. Gore\nDHS: ELECTION \""MOST SECURE\"" IN HISTORY' TRUMP REFUSES TO CONCEDE. . Laurence Tribe Constitutional Law Professor, Harvard Law School"
11/13/2020 0:17,CNNW,12,CNNW_20201113_000000_Erin_Burnett_OutFront/start/1020,"GOP SEES TRUMP'S ELECTION CHALLENGES AS LIKELY TO FAIL. . Laurence Tribe Member of Al Gore\u2019s legal team, Bush v. Gore"
11/13/2020 0:17,FOXNEWSW,7,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/1020,8OO-946-812O75;335'm. . Call to Speak with a Licensed Insurance Agent
11/13/2020 0:19,BBCNEWS,3,BBCNEWS_20201113_000000_BBC_World_News/start/1140,BE. NEWS
11/13/2020 0:19,CNNW,14,CNNW_20201113_000000_Erin_Burnett_OutFront/start/1140,"DHS: ELECTION \u201cMOST SECURE\"" IN HISTORY; TRUMP REFUSES TO CONCEDE"
11/13/2020 0:19,MSNBCW,7,MSNBCW_20201113_000000_The_ReidOut/start/1140,GOP SENATE CANDIDATES IN GEORGIA MIMIC TRUMP
11/13/2020 0:20,CNNW,7,CNNW_20201113_000000_Erin_Burnett_OutFront/start/1200,"DHS: ELECTION \""MOST SECURE\"" IN HISTORY\u201c TRUMP REFUSES TO CONCEDE. . Laurence Tribe Member of Al Gore's legal team, Bush v. Gore"
11/13/2020 0:21,CNNW,8,CNNW_20201113_000000_Erin_Burnett_OutFront/start/1260,DUT NEXT
11/13/2020 0:22,FOXNEWSW,5,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/1320,GEN JACK KEANE ON REPORTS OF POSSIBLE IEtOI'. AFGHANISTAN TROOP WITHDRAWAL y '. . I 7 STILL AHEAD. ' .Imm P. IVEIEIIHU
11/13/2020 0:22,MSNBCW,10,MSNBCW_20201113_000000_The_ReidOut/start/1320,ALL EYES ON GEORGIA AHEAD OF CRUCIAL SENATE RUNOFFS
11/13/2020 0:23,FOXNEWSW,13,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/1380,. GEN KEANE ON PERSONNEL CHANGES AT THE PENTAGON. . '
11/13/2020 0:23,MSNBCW,5,MSNBCW_20201113_000000_The_ReidOut/start/1380,PARTIES EXPECTED TO GO ALL-IN ON GEORGIA SENATE RUNOFF
11/13/2020 0:25,CNNW,7,CNNW_20201113_000000_Erin_Burnett_OutFront/start/1500,"SOURCE: CIA DIRECTOR ON \""THIN ICE\"" AS TRUMP PURGES GOVT OFFICIALS"
11/13/2020 0:25,MSNBCW,10,MSNBCW_20201113_000000_The_ReidOut/start/1500,POLITICO: GOP FOCUSED ON INVESTIGATIONS INSTEAD OF GOVERNING
11/13/2020 0:27,MSNBCW,7,MSNBCW_20201113_000000_The_ReidOut/start/1620,PARTIES EXPECTED TO GO ALL-IN ON GEORGIA SENATE RUNOFFS
11/13/2020 0:28,CNNW,4,CNNW_20201113_000000_Erin_Burnett_OutFront/start/1680,"SOURCE: CIA DIRECTOR ON \""THIN ICE\"" AS TRUMP PURGES GOVT OFFICIALS;. SOURCES: WH FORCED 2 DHS OFFICIALS TO RESIGN"
11/13/2020 0:29,CNNW,6,CNNW_20201113_000000_Erin_Burnett_OutFront/start/1740,"SOURCE: CIA DIRECTOR ON \""THIN ICE\"" AS TRUMP PURGES GOVT OFFICIALS. . Sen. Ron Wvden (D) Finance Committee Ranking Member"
11/13/2020 0:29,FOXNEWSW,11,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/1740,A CLOSER LOOK AT PRESIDENT-ELECT BIDEN'S. SECRETARY OF STATE CONTENDERS
11/13/2020 0:29,MSNBCW,4,MSNBCW_20201113_000000_The_ReidOut/start/1740,ALL EYES ON GEORGIA AHEAD OF CRUCIAL SENATE RUNOFFS
11/13/2020 0:30,CNNW,10,CNNW_20201113_000000_Erin_Burnett_OutFront/start/1800,"SOURCE: CIA DIRECTOR ON \""THIN ICE\"" AS TRUMP PURGES GOVT OFFICIALS. . Sen. Ron Wvden (D) Intelligence Committee"
11/13/2020 0:31,CNNW,4,CNNW_20201113_000000_Erin_Burnett_OutFront/start/1860,"SOURCE: CIA DIRECTOR ON \""THIN ICE\"" AS TRUMP PURGES GOVT. OFFICIALS; SOURCES: WH FORCED 2 DHS OFFICIALS TO RESIGN"
11/13/2020 0:35,MSNBCW,11,MSNBCW_20201113_000000_The_ReidOut/start/2100,COVID CASES & HOSPITALIZATIONS SOARING ACROSS U.S.
11/13/2020 0:37,CNNW,6,CNNW_20201113_000000_Erin_Burnett_OutFront/start/2220,"KEY MODEL PREDICTS UP TO 196,OOO MORE DEATHS BY MARCH 1"
11/13/2020 0:38,MSNBCW,8,MSNBCW_20201113_000000_The_ReidOut/start/2280,"HOSPITALS, MORGUES AT OR NEAR CAPACITY IN MANY STATES"
11/13/2020 0:39,CNNW,11,CNNW_20201113_000000_Erin_Burnett_OutFront/start/2340,TRUMP MISSING IN ACTION AS CORONAVIRUS PANDEMIC WORSENS
11/13/2020 0:39,MSNBCW,12,MSNBCW_20201113_000000_The_ReidOut/start/2340,MEDICAL EXPERTS DEBATE EFFECTIVENESS OF NATIONAL LOCKDOWN
11/13/2020 0:40,CNNW,7,CNNW_20201113_000000_Erin_Burnett_OutFront/start/2400,"KEY MODEL PREDICTS UP TO 196,OOO MORE DEATHS BY MARCH 1"
11/13/2020 0:40,MSNBCW,6,MSNBCW_20201113_000000_The_ReidOut/start/2400,STATES REIMPOSE RESTRICTIONS AS COVID CASES SURGE
11/13/2020 0:41,CNNW,10,CNNW_20201113_000000_Erin_Burnett_OutFront/start/2460,U.S. SEES RECORD HIGH NUMBER OF COVID HOSPITALIZATIONS. FOR 3RD STRAIGHT DAY; 1OTH DAY IN A ROW FOR 1OOK+ CASES
11/13/2020 0:42,CNNW,4,CNNW_20201113_000000_Erin_Burnett_OutFront/start/2520,"KEY MODEL: U.S. COVID DEATHS COULD REACH 438,941 BY. MARCH 1; TRUMP OUT OF SIGHT AS PANDEMIC WORSENS"
11/13/2020 0:42,MSNBCW,3,MSNBCW_20201113_000000_The_ReidOut/start/2520,COVID CASES & HOSPITALIZATIONS SOARING ACROSS U.S.
11/13/2020 0:43,FOXNEWSW,7,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/2580,. KAYLEIGH MCENANY ON TRUMP'S ELECTION LEGAL FIGHT
11/13/2020 0:46,MSNBCW,7,MSNBCW_20201113_000000_The_ReidOut/start/2760,It's possible while taking Pviloset O1c. Use as diverted m 14 days In (reallmquent heanhum. Mayukg H days m
11/13/2020 0:49,FOXNEWSW,10,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/2940,8OO-946-812O7a13252'9w. . Call to Speak with a Licensed Insurance Agent
11/13/2020 0:49,MSNBCW,5,MSNBCW_20201113_000000_The_ReidOut/start/2940,THE REAL VOTER FRAUD TO PAY AITENTION TO
11/13/2020 0:50,CNNW,3,CNNW_20201113_000000_Erin_Burnett_OutFront/start/3000,NEW RESULTS SHOW BIDEN WIDENING LEAD IN PA RACE NARROWING IN AZ. . John King CJ\\N Chief National Correspondent
11/13/2020 0:51,CNNW,12,CNNW_20201113_000000_Erin_Burnett_OutFront/start/3060,"NEW RESULTS SHOW BIDEN WIDENING LEAD IN PA, RACE NARROWING IN AZ"
11/13/2020 0:52,CNNW,7,CNNW_20201113_000000_Erin_Burnett_OutFront/start/3120,NORTH CAROLINA REACHES DEADLINE TO ACCEPT BALLOTS. POSTMARKED ON ELECTION DAY; STATE STILL TOO CLOSE TO CALL
11/13/2020 0:53,CNNW,11,CNNW_20201113_000000_Erin_Burnett_OutFront/start/3180,"NEW RESULTS SHOW BIDEN WIDENING LEAD IN PA, RACE NARROWING IN AZ"
11/13/2020 0:53,FOXNEWSW,7,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/3180,"WWII FILM \""RECON\"" EMBODIES THE. HARDSHIPS SOLDIERS FACED DURING BATI'LE. . \\ the storv with Martha. ManCallum'\\"
11/13/2020 0:54,FOXNEWSW,7,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/3240,"NEW FILM \""RECON\"" CAPTURES HARDSHIPS. OF WAR FOR SOLIDERS DURING WWII. . \\ the storv with Martha. Macaa\ufb02urh\nNEW FILM \""RECON\"" CAPTURES HARDSHIPS. OF WAR FOR SOLIDERS DURING WWII. . \\ TheStorv\u00a9fnxnawn.nom \\"
11/13/2020 0:55,CNNW,8,CNNW_20201113_000000_Erin_Burnett_OutFront/start/3300,"OBAMA: TRUMP IS \""DELEGITIMIZING\"" DEMOCRACY WITH FALSE. CLAIMS OF VOTER FRAUD \""THAT'S A DANGEROUS PATH\""\nOBAMA: TROUBLED GOP IS \""HUMORING\"" TRUMP'S VOTER FRAUD CLAIMS"
11/13/2020 0:55,FOXNEWSW,11,FOXNEWSW_20201113_000000_The_Story_With_Martha_MacCallum/start/3300,. TALK SHOW HOST MAURY POVICH ON NEW WWII FILM. . \\ TheStnrv\u00a9fnxnewn A com '\\
11/13/2020 0:55,MSNBCW,4,MSNBCW_20201113_000000_The_ReidOut/start/3300,BIDEN & DEMS FACE DIFFICULT TASK OF UNITING DIVIDEI] NATION
11/13/2020 0:57,CNNW,7,CNNW_20201113_000000_Erin_Burnett_OutFront/start/3420,"OBAMA: TROUBLED GOP IS \""HUMORING\"" TRUMP'S VOTER FRAUD CLAIMS\nOBAMA: TROUBLED GOP IS \""HUMORING\"" TRUMP'S VOTER FRAUD CLAIMS. . Jeff Zeleny OW SeniorWashington Correspondent"
11/13/2020 0:58,CNNW,5,CNNW_20201113_000000_Erin_Burnett_OutFront/start/3480,"OBAMA: TRUMP IS \u201cDELEGITIMIZING\u201d DEMOCRACY WITH FALSE. CLAIMS OF VOTER FRAUD \""THAT'S A DANGEROUS PATH\"
11/13/2020 0:58,MSNBCW,12,MSNBCW_20201113_000000_The_ReidOut/start/3480,"PRES-ELECT BIDEN PLANS EXECUTIVE ORDERS ON CLIMATE, DABA"
11/13/2020 0:59,CNNW,8,CNNW_20201113_000000_Erin_Burnett_OutFront/start/3540,"OBAMA: TROUBLED GOP IS \""HUMORING\"" TRUMP'S VOTER FRAUD CLAIMS\nOBAMA: TRUMP IS \u201cDELEGITIMIZING\u201d DEMOCRACY WITH FALSE. CLAIMS OF VOTER FRAUD \""THAT'S A DANGEROUS PATH\"
11/13/2020 0:59,MSNBCW,9,MSNBCW_20201113_000000_The_ReidOut/start/3540,REP. AYANNA PRESSLEY \\ (n) MAssAcHusms
11/13/2020 1:00,CNNW,7,CNNW_20201113_000000_Erin_Burnett_OutFront/start/3600,"OBAMA: TRUMP IS \""DELEGITIMIZING\"" DEMOCRACY WITH FALSE. CLAIMS OF VOTER FRAUD \""THAT'S A DANGEROUS PATH\"
11/13/2020 1:00,MSNBCW,5,MSNBCW_20201113_000000_The_ReidOut/start/3600,PRUGRESSIVE& MODERATE DEMS BAITLE OVER FUTURE OF PARTY
11/13/2020 1:02,BBCNEWS,10,BBCNEWS_20201113_010000_BBC_World_News/start/120,US 2O2O presidential transition. . President Trump has yet to concede to President-elect Biden
11/13/2020 1:02,CNNW,6,CNNW_20201113_010000_Anderson_Cooper_360/start/120,RECORD NUMBER OF U.S. HOSPITALIZATIONS FOR COVID-19. FOR THIRD CONSECUTIVE DAY; TRUMP SILENT ON PANDEMIC
11/13/2020 1:02,MSNBCW,12,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/120,I DONALD TRUMP\u2019S DANGEROUS ASSAULT ON DEMOCRACY '
11/13/2020 1:03,BBCNEWS,7,BBCNEWS_20201113_010000_BBC_World_News/start/180,US 2O2O presidential transition. . Schumer and Pelosi: election dispute distracting from urgent issues
11/13/2020 1:03,CNNW,9,CNNW_20201113_010000_Anderson_Cooper_360/start/180,"FROM \""AMERICA FIRST\"" TO ME FIRST"
11/13/2020 1:05,BBCNEWS,11,BBCNEWS_20201113_010000_BBC_World_News/start/300,US 2O2O presidential transition. . President Trump has yet to concede to President-elect Bide\
11/13/2020 1:05,MSNBCW,10,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/300,"I OBAMA: FALSE ELECTION FRAUD CLAIMS \""DELEGITIMIZING\"" DEMOCRACY '"
11/13/2020 1:07,BBCNEWS,5,BBCNEWS_20201113_010000_BBC_World_News/start/420,BE. NEWS
11/13/2020 1:07,MSNBCW,3,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/420,"I TRUMP FALSELY CLAIMS MILLIONS OF HIS VOTES WERE \""DELETED\"" I"
11/13/2020 1:08,MSNBCW,3,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/480,I TRUMP LAWYERS REFUSE TO ECHO MOST INCENDIARY CLAIMS ;
11/13/2020 1:09,MSNBCW,7,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/540,I WHY TRUMP\u2019S ELECTION LAWSUITS KEEP FAILING '
11/13/2020 1:10,CNNW,10,CNNW_20201113_010000_Anderson_Cooper_360/start/600,"DHS: ELECTION: \""MOST SECURE\"" IN HISTORY; TRUMP REFUSES TO CONCEDE"
11/13/2020 1:12,FOXNEWSW,13,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/720,BIDEN PLANS TO RAISE ANNUAL. REFUGEE CAP FROM 18.OOO TO 125.OOO
11/13/2020 1:12,MSNBCW,6,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/720,"I DHS: 2O2O ELECTION WAS \""MOST SECURE\"" IN U.S. HISTORY '"
11/13/2020 1:13,CNNW,8,CNNW_20201113_010000_Anderson_Cooper_360/start/780,"SOURCES: TRUMP'S ELDEST CHILDREN SPLIT ON PATH FORWARD; SONS WANT. PRES. TO FIGHT, IVANKA AND HER HUSBAND LOOKING FOR HIM TO SAVE FACE"
11/13/2020 1:13,FOXNEWSW,4,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/780,"I WHO WILL BENEFIT FROM BIDEN' S POLICIES?. . AnI \"".Iv tonight i'srunlm 'r"
11/13/2020 1:13,MSNBCW,10,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/780,I WHY TRUMP\u2019S ELECTION LAWSUITS KEEP FAILING '
11/13/2020 1:14,CNNW,5,CNNW_20201113_010000_Anderson_Cooper_360/start/840,"SOURCE: IVANKA TRUMP, JARED KUSHNER DON'T BELIEVE LEGAL BA'I'I'LES. WILL CHANGE THE ELECTION'S OUTCOME; CALLING FOR MEASURED RESPONSE"
11/13/2020 1:14,FOXNEWSW,6,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/840,"LEAKED MEMO REVEALS BIDEN'S \""DAY ONE PRIORITIES\"
11/13/2020 1:14,MSNBCW,4,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/840,I DONALD TRUMP\u2019S DANGEROUS ASSAULT ON DEMOCRACY '
11/13/2020 1:15,CNNW,8,CNNW_20201113_010000_Anderson_Cooper_360/start/900,"DHS: ELECTION: \""MOST SECURE\"" IN HISTORY; TRUMP REFUSES TO CONCEDE"
11/13/2020 1:15,MSNBCW,6,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/900,I WHY TRUMP\u2019S ELECTION LAWSUITS KEEP FAILING '
11/13/2020 1:17,CNNW,7,CNNW_20201113_010000_Anderson_Cooper_360/start/1020,TRUMP ADVISER: SOME DISCUSSIONS BETWEEN TRUMP AND. AIDES ABOUT WHETHER SOME ELECTORS COULD GO ROGUE
11/13/2020 1:21,CNNW,11,CNNW_20201113_010000_Anderson_Cooper_360/start/1260,"NY TIMES: TRUMP HAS TOLD SOME ADVISERS IF BIDEN IS. CERTIFIED WINNER, HE WILL ANNOUNCE 2O24 CAMPAIGN"
11/13/2020 1:21,FOXNEWSW,4,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/1260,INVESTIGATING 2O2O's POLLING DISASTER
11/13/2020 1:22,BBCNEWS,9,BBCNEWS_20201113_010000_BBC_World_News/start/1320,Peru's interim President. calls for calm as protesls escalate
11/13/2020 1:23,FOXNEWSW,3,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/1380,DATA JOURNALIST HAS BEEN. INVESTIGATING VOTING IRREGULARITIES
11/13/2020 1:23,MSNBCW,11,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/1380,I TRUMP SILENT ON CORONAVIRUS AS HOSPITALIZATIONS SURGE '
11/13/2020 1:24,BBCNEWS,8,BBCNEWS_20201113_010000_BBC_World_News/start/1440,UK PM aide expected to leave. . News follows departure of ally Lee Cain on Wednesday
11/13/2020 1:24,CNNW,10,CNNW_20201113_010000_Anderson_Cooper_360/start/1440,TRUMP ADVISER: SOME DISCUSSIONS BETWEEN TRUMP AND. AIDES ABOUT WHETHER SOME ELECTORS COULD GO ROGUE
11/13/2020 1:25,CNNW,3,CNNW_20201113_010000_Anderson_Cooper_360/start/1500,"SOURCES: TRUMP'S ELDEST CHILDREN SPLIT ON PATH FORWARD; SONS WANT. PRES. TO FIGHT, IVANKA AND HER HUSBAND LOOKING FOR HIM TO SAVE FACE"
11/13/2020 1:25,FOXNEWSW,13,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/1500,3JOHN DANIEI. DAVIDSON. GA RIPE FOR ELECTION FRAUD
11/13/2020 1:26,FOXNEWSW,12,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/1560,CONCERNS OVER GA'S SENATE RUNOFF ELECTION SECURITY
11/13/2020 1:27,CNNW,8,CNNW_20201113_010000_Anderson_Cooper_360/start/1620,"NY TIMES: TRUMP HAS TOLD SOME ADVISERS IF BIDEN IS. CERTIFIED WINNER, HE W|LL ANNOUNCE 2O24 CAMPAIGN"
11/13/2020 1:27,FOXNEWSW,4,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/1620,JOHN DANIEL DAVIDSON: GEORGIA' S CHANGES TO. MAIL- |N VOTING HAVE MADE THE STATE SUSCEPTIBLE TO FRAUD
11/13/2020 1:28,CNNW,4,CNNW_20201113_010000_Anderson_Cooper_360/start/1680,ARIZONA ELECTION OFFICIALS UNDERCUT TRUMP CLAIMS
11/13/2020 1:30,BBCNEWS,9,BBCNEWS_20201113_010000_BBC_World_News/start/1800,| U5 EleCUOIl ZUZU
11/13/2020 1:30,MSNBCW,5,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/1800,I COVID HOSPITALIZATIONS HIT NEW RECORD HIGH '
11/13/2020 1:32,CNNW,3,CNNW_20201113_010000_Anderson_Cooper_360/start/1920,"DHS: ELECTION: \""MOST SECURE\"" IN HISTORY; TRUMP REFUSES TO CONCEDE"
11/13/2020 1:32,FOXNEWSW,5,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/1920,Do you have a life insurance. oolicv vou no Ionaer need?
11/13/2020 1:36,CNNW,7,CNNW_20201113_010000_Anderson_Cooper_360/start/2160,"DHS: \""NO EVIDENCE THAT ANY VOTING SYSTEM DELETED OR LOST. VOTES, CHANGED VOTES, OR WAS IN ANY WAY COMPROMISED\"
11/13/2020 1:36,MSNBCW,5,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/2160,I GOV. GARY HERBERT (R) UTAH
11/13/2020 1:37,MSNBCW,11,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/2220,GOVERNORS RAISE ALARMS OVER HOSPITAL STAFFING. SHORTAGES THAT WILL LEAD TO MORE COVID DEATH I
11/13/2020 1:38,CNNW,5,CNNW_20201113_010000_Anderson_Cooper_360/start/2280,TRUMP ADVISER: SOME DISCUSSIONS BETWEEN TRUMP AND. AIDES ABOUT WHETHER SOME ELECTORS COULD GO ROGUE
11/13/2020 1:38,FOXNEWSW,12,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/2280,RECENT SHAKEUP AT PENTAGON SIGNALS A POSSIBLE. FULL WITHDRAWAL OF FORCES FROM AFGHANISTAN
11/13/2020 1:38,MSNBCW,8,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/2280,"I U.S. ADDS MORE THAN 15O,OOO COVID CASES TODAY '"
11/13/2020 1:39,CNNW,8,CNNW_20201113_010000_Anderson_Cooper_360/start/2340,BIDEN AHEAD BY 5+ MILLION IN THE POPULAR VOTE
11/13/2020 1:39,FOXNEWSW,8,FOXNEWSW_20201113_010000_Tucker_Carlson_Tonight/start/2340,DC ELITES WANT THE U.S. TO REMAIN IN ENDLESS WARS
11/13/2020 1:40,CNNW,5,CNNW_20201113_010000_Anderson_Cooper_360/start/2400,CORONAVIRUS MODEL PREDICTS DEADLY WINTER
11/13/2020 1:40,MSNBCW,8,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/2400,GOVERNORS RAISE ALARMS OVER HOSPITAL STAFFING. SHORTAGES THAT WILL LEAD TO MORE COVID DEATH I
11/13/2020 1:44,CNNW,12,CNNW_20201113_010000_Anderson_Cooper_360/start/2640,"KEY MODEL: U.S DEATH TOLL COULD REACH ALMOST 439,OOO. BY MARCH 1; TRUMP SILENT ON PANDEMIC AS CRISIS WORSENS"
11/13/2020 1:45,MSNBCW,7,MSNBCW_20201113_010000_All_In_With_Chris_Hayes/start/2700,BIKTARVY' is a prescription medicine for certain adults with H|\\. Your doctor will determine if BIKTARVY is right for you.
11/13/2020 1:46,CNNW,6,CNNW_20201113_010000_Anderson_Cooper_360/start/2760,"Dr. Chris Murray I Director, Institute for Health Metrics and Evaluation, Univ. of Washington"
